,Entity,Year,Bottom Trawl (Tonnes)
5461,Togo,1998,6983.834201287001
5462,Togo,1999,8063.830000492
5463,Togo,2000,8675.483766874
5464,Togo,2001,5910.021323105
5465,Togo,2002,6492.854220394
5466,Togo,2003,5704.939069907
5467,Togo,2004,5770.140702250999
5468,Togo,2005,2962.2229447419995
5469,Togo,2006,2577.711787533
5470,Togo,2007,2777.97778776
5471,Togo,2008,2596.235787128
5472,Togo,2009,2660.373055631
5473,Togo,2010,2855.345905922
5474,Togo,2011,2710.953867841
5475,Togo,2012,3157.180549523
5476,Togo,2013,3004.2773762970005
5477,Togo,2014,2529.750814153
5478,Togo,2015,2609.40582744
5479,Togo,2016,2721.137544806
5480,Togo,2017,3634.014098609
5481,Togo,2018,2449.864051449
5482,Trinidad and Tobago,1969,566.8897147299999
5483,Trinidad and Tobago,1970,566.889670229
5484,Trinidad and Tobago,1971,566.889636827
5485,Trinidad and Tobago,1972,566.8896151250001
5486,Trinidad and Tobago,1973,566.889606223
5487,Trinidad and Tobago,1974,566.8815246209999
5488,Trinidad and Tobago,1975,567.118640918
5489,Trinidad and Tobago,1976,566.9409269180001
5490,Trinidad and Tobago,1977,566.962001018
5491,Trinidad and Tobago,1978,566.980756418
5492,Trinidad and Tobago,1979,566.997572318
5493,Trinidad and Tobago,1980,567.012813918
5494,Trinidad and Tobago,1981,567.0265765180001
5495,Trinidad and Tobago,1982,567.039121718
5496,Trinidad and Tobago,1983,567.050634618
5497,Trinidad and Tobago,1984,567.061234018
5498,Trinidad and Tobago,1985,567.071021718
5499,Trinidad and Tobago,1986,571.3154161179999
5500,Trinidad and Tobago,1987,6480.851392832001
5501,Trinidad and Tobago,1988,3826.89533818
5502,Trinidad and Tobago,1989,3181.41133389
5503,Trinidad and Tobago,1990,4028.652602458
5504,Trinidad and Tobago,1991,3755.752134834
5505,Trinidad and Tobago,1992,2686.894613065
5506,Trinidad and Tobago,1993,2223.607052411
5507,Trinidad and Tobago,1994,2362.1207163520003
5508,Trinidad and Tobago,1995,2591.895778827
5509,Trinidad and Tobago,1996,1662.3576153379995
5510,Trinidad and Tobago,1997,1900.800152278
5511,Trinidad and Tobago,1998,1711.492670042
5512,Trinidad and Tobago,1999,1554.80265521
5513,Trinidad and Tobago,2000,1838.892736317
5514,Trinidad and Tobago,2001,1944.777109902
5515,Trinidad and Tobago,2002,2358.8562601800004
5516,Trinidad and Tobago,2003,1834.002651435
5517,Trinidad and Tobago,2004,1849.241755786
5518,Trinidad and Tobago,2005,2274.0200092050004
5519,Trinidad and Tobago,2006,1649.405252979
5520,Trinidad and Tobago,2007,1645.006335558
5521,Trinidad and Tobago,2008,1739.425941286
5522,Trinidad and Tobago,2009,1741.5939796520004
5523,Trinidad and Tobago,2010,1750.9259664489998
5524,Trinidad and Tobago,2011,1688.647944994
5525,Trinidad and Tobago,2012,1520.2379455700002
5526,Trinidad and Tobago,2013,1723.039357703
5527,Trinidad and Tobago,2014,2261.2935696520003
5528,Trinidad and Tobago,2015,2027.235558551
5529,Trinidad and Tobago,2016,2434.893427767
5530,Trinidad and Tobago,2017,2848.34451132
5531,Trinidad and Tobago,2018,2206.830858143
5532,Tunisia,1950,3238.057436936
5533,Tunisia,1951,2935.635348748
5534,Tunisia,1952,2701.6982594999995
5535,Tunisia,1953,3067.78617127
5536,Tunisia,1954,2707.297157758
5537,Tunisia,1955,2858.1606492480005
5538,Tunisia,1956,2625.62733964
5539,Tunisia,1957,2362.815596976
5540,Tunisia,1958,2241.2699453460004
5541,Tunisia,1959,2893.519293494
5542,Tunisia,1960,2708.5806189180003
5543,Tunisia,1961,3591.0508927939995
5544,Tunisia,1962,3313.624676975999
5545,Tunisia,1963,6527.380874373999
5546,Tunisia,1964,4123.427696495999
5547,Tunisia,1965,7027.509326372001
5548,Tunisia,1966,6656.814873944
5549,Tunisia,1967,8820.836070239999
5550,Tunisia,1968,10089.515200692
5551,Tunisia,1969,9834.700464856
5552,Tunisia,1970,6750.036262100001
5553,Tunisia,1971,6863.333224771999
5554,Tunisia,1972,8168.784927059999
5555,Tunisia,1973,9537.306965745996
5556,Tunisia,1974,11602.632305594
5557,Tunisia,1975,15681.568832136
5558,Tunisia,1976,18845.436080535997
5559,Tunisia,1977,20627.221456428
5560,Tunisia,1978,19276.581945644004
5561,Tunisia,1979,20053.822559986
5562,Tunisia,1980,19201.275159456
5563,Tunisia,1981,19493.186621292
5564,Tunisia,1982,21804.988062903994
5565,Tunisia,1983,25754.65946286
5566,Tunisia,1984,27792.55873124801
5567,Tunisia,1985,30616.1942459
5568,Tunisia,1986,30061.346587212003
5569,Tunisia,1987,33915.144881527995
5570,Tunisia,1988,33744.79060838799
5571,Tunisia,1989,34239.516244366
5572,Tunisia,1990,28629.617096904
5573,Tunisia,1991,30872.545225934
5574,Tunisia,1992,25884.144615212
5575,Tunisia,1993,29411.991345036
5576,Tunisia,1994,30715.878078273992
5577,Tunisia,1995,28148.42272527401
5578,Tunisia,1996,29517.632138088
5579,Tunisia,1997,28252.453814436005
5580,Tunisia,1998,30158.51353284
5581,Tunisia,1999,30221.059545535994
5582,Tunisia,2000,30138.925968296
5583,Tunisia,2001,29667.96497066
5584,Tunisia,2002,29713.216601252003
5585,Tunisia,2003,28247.556066896
5586,Tunisia,2004,32416.667611562003
5587,Tunisia,2005,28842.632903688
5588,Tunisia,2006,27443.313606844
5589,Tunisia,2007,23885.698506114004
5590,Tunisia,2008,19175.518282024008
5591,Tunisia,2009,19842.199091201997
5592,Tunisia,2010,21120.984893744004
5593,Tunisia,2011,24627.26291009
5594,Tunisia,2012,28683.337664994004
5595,Tunisia,2013,30483.704696100005
5596,Tunisia,2014,28604.62217239
5597,Tunisia,2015,29284.406687278
5598,Tunisia,2016,28408.930298298
5599,Tunisia,2017,27027.385976308
5600,Tunisia,2018,25740.9975389
5601,Turkey,1950,63513.63042659
5602,Turkey,1951,70937.30151856999
5603,Turkey,1952,71432.21291191
5604,Turkey,1953,55347.59222682
5605,Turkey,1954,82567.71955388
5606,Turkey,1955,68462.74448791001
5607,Turkey,1956,89166.53829629999
5608,Turkey,1957,73741.79947746001
5609,Turkey,1958,65494.10089860001
5610,Turkey,1959,72093.66329228002
5611,Turkey,1960,66402.92575221999
5612,Turkey,1961,61535.5532842
5613,Turkey,1962,42399.06013828
5614,Turkey,1963,101128.54697817
5615,Turkey,1964,93457.42018953
5616,Turkey,1965,105170.16103454
5617,Turkey,1966,89032.83101044002
5618,Turkey,1967,166014.5104427
5619,Turkey,1968,122745.3700925
5620,Turkey,1969,114564.45970412
5621,Turkey,1970,141598.54750285
5622,Turkey,1971,118067.66154241
5623,Turkey,1972,123968.76690936998
5624,Turkey,1973,94764.79934984
5625,Turkey,1974,82999.95392675999
5626,Turkey,1975,80591.96098156
5627,Turkey,1976,106816.77160899
5628,Turkey,1977,123005.45929627
5629,Turkey,1978,203939.7861684
5630,Turkey,1979,329816.78704549995
5631,Turkey,1980,277869.1538035
5632,Turkey,1981,310547.963494
5633,Turkey,1982,345016.379532
5634,Turkey,1983,407014.4378574
5635,Turkey,1984,398675.371578
5636,Turkey,1985,425673.063518
5637,Turkey,1986,421135.4923051
5638,Turkey,1987,450318.16098200006
5639,Turkey,1988,473727.30551199993
5640,Turkey,1989,387074.3225
5641,Turkey,1990,310338.222
5642,Turkey,1991,249986.265481
5643,Turkey,1992,292028.24951899995
5644,Turkey,1993,342954.969041
5645,Turkey,1994,365638.496518
5646,Turkey,1995,332331.226035
5647,Turkey,1996,296440.188693
5648,Turkey,1997,242395.51786
5649,Turkey,1998,261430.13021
5650,Turkey,1999,293920.27988
5651,Turkey,2000,284524.91791
5652,Turkey,2001,302550.78021
5653,Turkey,2002,311976.25372399995
5654,Turkey,2003,278064.3885
5655,Turkey,2004,292930.12836000003
5656,Turkey,2005,204511.99471
5657,Turkey,2006,297799.328608
5658,Turkey,2007,353854.6865
5659,Turkey,2008,250092.887792
5660,Turkey,2009,204983.839146
5661,Turkey,2010,198404.266732
5662,Turkey,2011,188937.6872265
5663,Turkey,2012,172244.914706
5664,Turkey,2013,172070.25978100003
5665,Turkey,2014,117763.7934585
5666,Turkey,2015,161269.3085455
5667,Turkey,2016,117398.57419080002
5668,Turkey,2017,117578.72249456
5669,Turkey,2018,119049.290367
5670,Ukraine,1950,28382.461540000004
5671,Ukraine,1951,31604.594075
5672,Ukraine,1952,32001.604861
5673,Ukraine,1953,32273.021070000003
5674,Ukraine,1954,34966.553475
5675,Ukraine,1955,37794.534137
5676,Ukraine,1956,41069.37478657201
5677,Ukraine,1957,44037.12412400001
5678,Ukraine,1958,47556.148265334006
5679,Ukraine,1959,49017.793192000005
5680,Ukraine,1960,43633.81364024
5681,Ukraine,1961,35538.256812778
5682,Ukraine,1962,41679.56573632199
5683,Ukraine,1963,31544.752135334005
5684,Ukraine,1964,34842.33676454201
5685,Ukraine,1965,22628.450118526
5686,Ukraine,1966,40066.26176554001
5687,Ukraine,1967,82122.65946888001
5688,Ukraine,1968,74740.539767132
5689,Ukraine,1969,124824.50771913
5690,Ukraine,1970,409880.33222752006
5691,Ukraine,1971,254533.19783054
5692,Ukraine,1972,260753.55716044
5693,Ukraine,1973,136157.83463660002
5694,Ukraine,1974,120836.854069818
5695,Ukraine,1975,126545.99942157998
5696,Ukraine,1976,143871.68160818
5697,Ukraine,1977,369098.21878398
5698,Ukraine,1978,535940.4077951999
5699,Ukraine,1979,284439.2447997
5700,Ukraine,1980,394165.55405708
5701,Ukraine,1981,295852.79873536003
5702,Ukraine,1982,610523.32295742
5703,Ukraine,1983,305881.03058354
5704,Ukraine,1984,242584.65693136
5705,Ukraine,1985,242433.70971824
5706,Ukraine,1986,299449.18849302
5707,Ukraine,1987,362901.98149322
5708,Ukraine,1988,270797.61442542
5709,Ukraine,1989,240686.56818162
5710,Ukraine,1990,108586.05734266798
5711,Ukraine,1991,80791.88356109602
5712,Ukraine,1992,82954.1111371
5713,Ukraine,1993,114157.81125293
5714,Ukraine,1994,135478.80130042
5715,Ukraine,1995,143044.59168229802
5716,Ukraine,1996,172324.90525697003
5717,Ukraine,1997,190205.799909286
5718,Ukraine,1998,218430.77519720996
5719,Ukraine,1999,235577.771904126
5720,Ukraine,2000,238901.72671359
5721,Ukraine,2001,262459.141797227
5722,Ukraine,2002,232438.2390729369
5723,Ukraine,2003,241688.17434597
5724,Ukraine,2004,237760.486380191
5725,Ukraine,2005,209125.86824053695
5726,Ukraine,2006,172454.76351929
5727,Ukraine,2007,145621.87370620095
5728,Ukraine,2008,127293.18663882298
5729,Ukraine,2009,116223.85098639104
5730,Ukraine,2010,103923.414133163
5731,Ukraine,2011,98938.242698021
5732,Ukraine,2012,90210.754318303
5733,Ukraine,2013,92976.496571285
5734,Ukraine,2014,68971.558831147
5735,Ukraine,2015,65834.09701730902
5736,Ukraine,2016,51321.41614868
5737,Ukraine,2017,54044.37977061
5738,Ukraine,2018,20189.614612518
5739,United Kingdom,1950,438733.497575784
5740,United Kingdom,1951,531382.4893582579
5741,United Kingdom,1952,780085.918178394
5742,United Kingdom,1953,686271.2409844999
5743,United Kingdom,1954,737468.046567196
5744,United Kingdom,1955,483207.27125685697
5745,United Kingdom,1956,505016.631145536
5746,United Kingdom,1957,510287.84367888194
5747,United Kingdom,1958,464760.91391575895
5748,United Kingdom,1959,457684.759829538
5749,United Kingdom,1960,462390.46816940006
5750,United Kingdom,1961,417318.484805992
5751,United Kingdom,1962,474658.8592157269
5752,United Kingdom,1963,525483.56810656
5753,United Kingdom,1964,546034.090088049
5754,United Kingdom,1965,579498.112373907
5755,United Kingdom,1966,577693.36471598
5756,United Kingdom,1967,633833.734299452
5757,United Kingdom,1968,540221.541846643
5758,United Kingdom,1969,436590.55289165495
5759,United Kingdom,1970,491370.8129734231
5760,United Kingdom,1971,459539.752834293
5761,United Kingdom,1972,569332.45568769
5762,United Kingdom,1973,362535.40726843895
5763,United Kingdom,1974,472691.3676245801
5764,United Kingdom,1975,392170.68739216
5765,United Kingdom,1976,341991.578722241
5766,United Kingdom,1977,300036.93888852804
5767,United Kingdom,1978,265309.76371655
5768,United Kingdom,1979,144127.29426267103
5769,United Kingdom,1980,220120.24799067
5770,United Kingdom,1981,190981.124831448
5771,United Kingdom,1982,431444.8104260401
5772,United Kingdom,1983,322754.44190933893
5773,United Kingdom,1984,311822.455437588
5774,United Kingdom,1985,342983.21854949894
5775,United Kingdom,1986,285852.16418612003
5776,United Kingdom,1987,332463.73102665204
5777,United Kingdom,1988,336834.48479292204
5778,United Kingdom,1989,302148.57500461093
5779,United Kingdom,1990,245994.142329461
5780,United Kingdom,1991,241510.94009728203
5781,United Kingdom,1992,251675.39988437897
5782,United Kingdom,1993,283161.184577871
5783,United Kingdom,1994,300333.42001281696
5784,United Kingdom,1995,311198.355842522
5785,United Kingdom,1996,325978.82226064993
5786,United Kingdom,1997,330769.44475602
5787,United Kingdom,1998,313456.70837419096
5788,United Kingdom,1999,258092.96880497903
5789,United Kingdom,2000,242475.45758371204
5790,United Kingdom,2001,195173.297122222
5791,United Kingdom,2002,192612.087536182
5792,United Kingdom,2003,159808.205884032
5793,United Kingdom,2004,155275.79427350804
5794,United Kingdom,2005,119804.76589913
5795,United Kingdom,2006,135555.95122625004
5796,United Kingdom,2007,124371.862332318
5797,United Kingdom,2008,123232.893115294
5798,United Kingdom,2009,129509.321173189
5799,United Kingdom,2010,130508.692963306
5800,United Kingdom,2011,116789.22942200502
5801,United Kingdom,2012,123261.873499537
5802,United Kingdom,2013,132131.72333254
5803,United Kingdom,2014,126716.36926931998
5804,United Kingdom,2015,122534.52834375
5805,United Kingdom,2016,129799.90278976
5806,United Kingdom,2017,136059.81570914
5807,United Kingdom,2018,129985.10413639
5808,United States,1950,550379.7532246602
5809,United States,1951,604802.5361994599
5810,United States,1952,589170.3994978899
5811,United States,1953,548497.45151006
5812,United States,1954,627850.46959423
5813,United States,1955,619502.7736396199
5814,United States,1956,629810.8274546701
5815,United States,1957,642486.1461630301
5816,United States,1958,646650.45016339
5817,United States,1959,643821.6417557101
5818,United States,1960,599648.73252657
5819,United States,1961,561330.0750839498
5820,United States,1962,625570.4943904899
5821,United States,1963,631580.0360682099
5822,United States,1964,518362.74983070994
5823,United States,1965,513728.47712419
5824,United States,1966,610127.5811869499
5825,United States,1967,440850.39918332
5826,United States,1968,410603.16995546
5827,United States,1969,371650.4183849
5828,United States,1970,520058.1211691001
5829,United States,1971,467096.3463138
5830,United States,1972,396760.571154
5831,United States,1973,490850.49657752994
5832,United States,1974,531536.9100195
5833,United States,1975,343680.61985121
5834,United States,1976,384236.01234188
5835,United States,1977,381074.57162159006
5836,United States,1978,376649.78233792
5837,United States,1979,421435.11329672
5838,United States,1980,442865.87924094
5839,United States,1981,522100.7055401899
5840,United States,1982,662475.14561435
5841,United States,1983,788724.7932889699
5842,United States,1984,921387.20506044
5843,United States,1985,1121217.80274651
5844,United States,1986,1331662.6371795102
5845,United States,1987,1577517.53253478
5846,United States,1988,1815687.16942255
5847,United States,1989,1608728.01496191
5848,United States,1990,1523950.6993045595
5849,United States,1991,1456566.82390967
5850,United States,1992,1623242.59540562
5851,United States,1993,1428940.5589711098
5852,United States,1994,1339120.70616276
5853,United States,1995,1205181.90482983
5854,United States,1996,1211370.58022018
5855,United States,1997,1179821.3084701402
5856,United States,1998,1041897.94713247
5857,United States,1999,819206.4860330699
5858,United States,2000,799537.70439968
5859,United States,2001,708224.7947509099
5860,United States,2002,675769.05670054
5861,United States,2003,618336.87990916
5862,United States,2004,730298.0266356202
5863,United States,2005,576845.7170856
5864,United States,2006,530293.53506795
5865,United States,2007,537541.22375109
5866,United States,2008,574383.70972565
5867,United States,2009,547376.7909509
5868,United States,2010,604476.1830845099
5869,United States,2011,689673.0162192001
5870,United States,2012,631027.4519285
5871,United States,2013,616055.630234925
5872,United States,2014,643137.3434464501
5873,United States,2015,623670.1974802109
5874,United States,2016,667706.5777663261
5875,United States,2017,904830.723286178
5876,United States,2018,791935.8879247559
5877,Uruguay,1950,2021.351
5878,Uruguay,1951,2021.351
5879,Uruguay,1952,2021.351
5880,Uruguay,1953,2009.3124
5881,Uruguay,1954,2481.544
5882,Uruguay,1955,2989.8913999999995
5883,Uruguay,1956,3250.0844000000006
5884,Uruguay,1957,5130.6634
5885,Uruguay,1958,4050.1144965
5886,Uruguay,1959,5010.307496499999
5887,Uruguay,1960,8112.207399999999
5888,Uruguay,1961,8264.083097
5889,Uruguay,1962,6227.002296499999
5890,Uruguay,1963,6475.1566965
5891,Uruguay,1964,9568.769393
5892,Uruguay,1965,12302.128897000002
5893,Uruguay,1966,8204.855097000001
5894,Uruguay,1967,7012.487497
5895,Uruguay,1968,7324.526096999999
5896,Uruguay,1969,7228.9022
5897,Uruguay,1970,8060.500702833999
5898,Uruguay,1971,8904.456230762
5899,Uruguay,1972,14617.01924968
5900,Uruguay,1973,10177.671204436
5901,Uruguay,1974,8761.471998126
5902,Uruguay,1975,19954.08278068
5903,Uruguay,1976,27818.206735354
5904,Uruguay,1977,43647.365173122
5905,Uruguay,1978,68636.87946738799
5906,Uruguay,1979,101284.04562027998
5907,Uruguay,1980,113545.403997288
5908,Uruguay,1981,141670.03909889
5909,Uruguay,1982,113169.19772399402
5910,Uruguay,1983,126012.87708953
5911,Uruguay,1984,111493.094375296
5912,Uruguay,1985,139776.012875986
5913,Uruguay,1986,132548.81785673602
5914,Uruguay,1987,131801.23968179198
5915,Uruguay,1988,104091.81806955002
5916,Uruguay,1989,110605.64527
5917,Uruguay,1990,88985.50659
5918,Uruguay,1991,143762.58075
5919,Uruguay,1992,121695.95302
5920,Uruguay,1993,113396.74848
5921,Uruguay,1994,113241.59039
5922,Uruguay,1995,112878.69409
5923,Uruguay,1996,109010.73603
